datetime,code,price,volume,amount,side
2024-11-18,300762,26.3,10000,263027.72,BUY
2024-11-18,300762,26.25,28800,756079.68,BUY
2024-11-18,300762,26.25,24000,630066.4,BUY
2024-11-18,300762,26.25,20000,525055.34,BUY
2024-11-18,300762,26.3,16600,436626.02,BUY
2024-11-18,300762,26.3,13800,362978.25,BUY
2024-11-18,300762,26.439,11500,304077.05,BUY
2024-11-18,300762,26.61,7900,210241.16,BUY
2024-11-18,300762,26.61,8200,218225.0,BUY
2024-11-18,300762,26.62,6800,181035.08,BUY
2024-11-18,300762,26.753,17000,454852.94,BUY
2024-11-18,300762,26.5,8600,227924.02,BUY
2024-11-18,300762,26.45,8700,230139.25,BUY
2024-10-28,300200,10.21,50000,510190.94,SELL
2024-10-28,300200,10.21,8200,83671.31,SELL
2024-10-28,300200,10.17,33621,341718.56,SELL
2024-10-28,300200,10.141,124800,1264847.8,SELL
2024-10-28,300200,10.14,12400,125659.88,SELL
2024-10-28,300200,10.07,26000,261661.48,SELL
2024-10-28,300200,10.04,38600,387309.38,SELL
2024-10-28,300200,10.04,2400,24078.95,SELL
2024-10-28,300200,9.96,3400,33842.06,SELL
2024-10-28,300200,9.94,18200,180798.46,SELL
2024-10-28,300200,9.96,12700,126415.42,SELL
2024-10-28,300200,9.96,30200,300609.89,SELL
2024-10-28,300200,9.97,30379,302695.27,OTHER
2024-10-25,300200,9.4,20000,188019.82,CANCEL
2024-10-25,300200,9.4,20000,188019.82,BUY
2024-10-25,300200,9.4,13300,125033.18,BUY
2024-10-25,300200,9.41,20000,188219.84,BUY
2024-10-25,300200,9.42,7200,67831.15,BUY
2024-10-25,300200,9.42,20000,188419.86,BUY
2024-10-25,300200,9.43,20000,188619.88,BUY
2024-10-25,300200,9.41,50000,470549.59,BUY
2024-10-25,300200,9.4,80400,755839.66,BUY
2024-10-25,300200,9.47,20000,189419.96,BUY
2024-02-22,838227,26.171,9741,254724.23,SELL
2024-02-22,838227,26.212,2500,65476.92,SELL
2024-02-22,838227,26.18,1776,46458.02,SELL
2024-02-22,838227,26.03,14773,384224.63,SELL
2024-02-22,838227,25.863,2544,65741.78,SELL
2024-02-22,838227,25.87,1908,49319.98,SELL
2024-02-22,838227,25.87,607,15690.37,SELL
2024-02-22,838227,25.648,2281,58456.27,SELL
2024-02-22,838227,25.68,2837,72795.15,OTHER
2024-02-21,838227,27.64,9742,269352.35,CANCEL
2024-02-21,838227,27.64,7306,202000.43,BUY
2024-02-21,838227,27.67,5468,151346.46,BUY
2024-02-21,838227,27.67,4107,113675.92,BUY
2024-02-21,838227,27.67,10115,279968.8,BUY
2024-02-21,838227,27.4,2229,61093.53,BUY
2024-10-23,871753,39.29,5000,196290.87,SELL
2024-10-23,871753,39.14,1000,39108.3,SELL
2024-10-23,871753,39.18,1000,39148.27,SELL
2024-10-23,871753,39.01,27327,1065171.82,SELL
2024-10-23,871753,38.98,2900,112950.44,SELL
2024-10-23,871753,38.815,10000,387835.09,SELL
2024-10-23,871753,38.97,5000,194692.16,SELL
2024-10-23,871753,38.974,5000,194713.03,SELL
2024-10-23,871753,39.252,12096,474403.18,SELL
2024-10-23,871753,39.13,2400,93835.93,SELL
2024-10-23,871753,39.07,2593,101226.45,SELL
2024-10-23,871753,39.002,1767,68860.18,SELL
2024-10-23,871753,38.9,1100,42755.33,SELL
2024-10-23,871753,38.602,2668,102907.57,SELL
2024-10-23,871753,38.59,6671,257225.37,SELL
2024-10-23,871753,38.6,3577,137960.36,SELL
2024-10-23,871753,38.6,3094,119331.67,OTHER
2024-10-22,871753,37.92,10000,379317.55,CANCEL
2024-10-22,871753,37.91,15000,568826.3,BUY
2024-10-22,871753,37.91,5000,189608.76,BUY
2024-10-22,871753,37.99,6000,228010.66,BUY
2024-10-22,871753,37.838,34556,1307928.24,BUY
2024-10-22,871753,37.4,5000,187057.97,BUY
2024-10-22,871753,37.4,2637,98654.38,BUY
2024-10-22,871753,37.77,5000,188908.55,BUY
2024-10-22,871753,37.9,10000,379117.49,BUY
2024-01-17,871753,20.053,5000,100183.17,SELL
2024-01-17,871753,20.02,5000,100018.92,SELL
2024-01-17,871753,20.0,2878,57513.37,SELL
2024-01-17,871753,19.907,7685,152857.88,SELL
2024-01-17,871753,19.8,5352,105883.77,SELL
2024-01-17,871753,19.4,8890,172326.31,SELL
2024-01-17,871753,19.6,7112,139282.29,SELL
2024-01-17,871753,19.324,5690,109866.58,SELL
2024-01-17,871753,19.1,22760,434363.88,OTHER
2024-01-16,871753,17.0,70367,1196609.83,CANCEL
2024-11-05,833266,12.1,4405,53257.33,OTHER
2024-11-04,833266,11.49,6000,68884.16,SELL
2024-11-04,833266,11.688,4405,51502.21,BUY
2024-11-04,833266,11.843,13231,156571.95,SELL
2024-11-04,833266,12.07,5000,60301.11,SELL
2024-11-04,833266,12.07,5000,60301.1,SELL
2024-11-04,833266,12.101,5000,60454.07,SELL
2024-11-04,833266,12.18,5000,60850.67,SELL
2024-11-04,833266,12.25,5000,61200.38,SELL
2024-11-04,833266,12.25,5650,69156.44,SELL
2024-11-04,833266,12.193,30000,365478.71,SELL
2024-11-04,833266,12.18,30000,365104.04,SELL
2024-11-04,833266,12.15,2250,27315.36,SELL
2024-11-04,833266,12.03,10000,120202.56,SELL
2024-11-04,833266,12.013,10000,120028.9,SELL
2024-11-04,833266,12.1,10000,120901.99,SELL
2024-11-04,833266,12.15,590,7162.7,SELL
2024-11-04,833266,12.1,5000,60450.99,SELL
2024-11-04,833266,12.18,20000,243402.68,SELL
2024-11-04,833266,12.12,10000,121101.83,SELL
2024-11-04,833266,12.113,10000,121030.51,SELL
2024-11-04,833266,12.06,7192,86665.26,SELL
2024-11-04,833266,12.004,20000,239883.86,SELL
2024-11-04,833266,12.0,7915,94903.07,SELL
2024-11-04,833266,12.1,19787,239228.75,SELL
2024-11-04,833266,12.1,9894,119620.42,SELL
2024-11-04,833266,12.056,8304,100034.89,SELL
2024-11-04,833266,12.01,1590,19080.43,SELL
2024-11-01,833266,12.028,30000,360960.65,CANCEL
2024-11-01,833266,12.1,5527,66897.43,BUY
2024-11-01,833266,12.11,4000,48455.01,BUY
2024-11-01,833266,12.152,19818,240911.53,BUY
2024-11-01,833266,12.25,44417,544276.92,BUY
2024-11-01,833266,12.3,14088,173336.1,BUY
2024-11-01,833266,12.33,15791,194763.38,BUY
2024-11-01,833266,12.18,20000,243675.52,BUY
2024-11-01,833266,12.06,9324,112482.29,BUY
2024-11-01,833266,12.1,30000,363112.53,BUY
2024-11-01,833266,11.82,20000,236473.28,BUY
2024-11-01,833266,11.82,10000,118236.65,BUY
2024-11-01,833266,12.01,14438,173454.13,BUY
2024-11-01,833266,11.99,10000,119937.18,BUY
2024-11-01,833266,11.89,20000,237873.72,BUY
2024-05-10,600330,8.05,62800,505228.88,SELL
2024-05-10,600330,8.05,50200,403861.3,SELL
2024-05-10,600330,8.005,40200,321604.95,SELL
2024-05-10,600330,8.01,32200,257763.25,SELL
2024-05-10,600330,8.02,25700,205987.17,SELL
2024-05-10,600330,8.02,12800,102592.83,SELL
2024-05-10,600330,8.01,18000,144091.27,SELL
2024-05-10,600330,8.02,14400,115416.94,SELL
2024-05-10,600330,8.02,11500,92173.26,SELL
2024-05-10,600330,7.97,46400,369580.38,OTHER
2024-05-09,600330,7.896,314200,2481076.45,CANCEL
2023-08-23,002584,6.21,121100,751188.68,SELL
2023-08-23,002584,6.17,16500,101690.97,OTHER
2023-08-22,002584,6.135,137600,844218.29,CANCEL
2023-07-14,300398,18.95,14500,274467.2,SELL
2023-07-14,300398,19.04,10900,207303.56,SELL
2023-07-14,300398,19.04,8200,155953.12,SELL
2023-07-14,300398,19.02,12300,233683.98,SELL
2023-07-14,300398,19.01,12400,235459.99,OTHER
2023-07-13,300398,17.98,47200,848757.84,CANCEL
2023-07-13,300398,18.152,11100,201507.18,BUY
2023-03-21,301169,45.2,2600,117388.38,SELL
2023-03-21,301169,45.61,2000,91117.85,SELL
2023-03-21,301169,45.7,3000,136946.45,SELL
2023-03-21,301169,45.6,3100,141201.68,OTHER
2023-03-20,301169,47.24,3200,151186.14,CANCEL
2023-03-20,301169,47.35,2400,113653.64,BUY
2023-03-20,301169,47.5,3700,175771.09,BUY
2023-03-20,301169,47.4,900,42665.12,BUY
2023-03-20,301169,47.4,500,23705.0,BUY
2023-02-10,301169,50.39,2800,140933.97,SELL
2023-02-10,301169,50.58,2100,106099.03,SELL
2023-02-10,301169,50.58,6400,323349.43,OTHER
2023-02-09,301169,42.995,3200,137600.51,CANCEL
2023-02-09,301169,42.654,2500,106647.8,BUY
2023-02-09,301169,42.539,3700,157413.89,BUY
2023-02-09,301169,42.997,1900,81703.8,BUY
2023-08-24,300272,5.78,152200,878730.71,OTHER
2023-08-23,300272,5.59,30500,170515.46,CANCEL
2023-08-23,300272,5.59,24400,136412.37,BUY
2023-08-23,300272,5.59,19500,109018.08,BUY
2023-08-23,300272,5.59,15600,87214.46,BUY
2023-08-23,300272,5.65,62200,351460.17,BUY
2024-07-04,300462,11.26,10000,112531.84,SELL
2024-07-04,300462,11.26,10000,112531.82,SELL
2024-07-04,300462,11.194,39800,445234.29,SELL
2024-07-04,300462,11.155,31800,354524.24,SELL
2024-07-04,300462,11.102,46500,515935.38,SELL
2024-07-04,300462,11.12,16200,180034.93,SELL
2024-07-04,300462,11.15,12900,143747.92,SELL
2024-07-04,300462,11.15,10400,115889.8,SELL
2024-07-04,300462,11.15,8300,92488.97,SELL
2024-07-04,300462,11.15,6600,73545.44,SELL
2024-07-04,300462,11.22,23100,259025.09,SELL
2024-07-04,300462,11.15,3600,40114.93,OTHER
2024-07-03,300462,11.74,4200,49313.2,CANCEL
2024-07-03,300462,11.73,10000,117312.36,BUY
2024-07-03,300462,11.74,6300,73969.8,BUY
2024-07-03,300462,11.72,10000,117212.35,BUY
2024-07-03,300462,11.68,10000,116812.31,BUY
2024-07-03,300462,11.68,9700,113307.94,BUY
2024-07-03,300462,11.7,38100,445816.98,BUY
2024-07-03,300462,11.68,6400,74759.88,BUY
2024-07-03,300462,11.69,10000,116912.32,BUY
2024-07-03,300462,11.67,10000,116712.3,BUY
2024-07-03,300462,11.6,15000,174018.34,BUY
2024-07-03,300462,11.61,12100,140495.81,BUY
2024-07-03,300462,11.64,9300,108263.41,BUY
2024-07-03,300462,11.64,7000,81488.59,BUY
2024-07-03,300462,11.61,5200,60378.36,BUY
2024-07-03,300462,11.56,15900,183823.37,BUY
2024-06-07,300462,7.961,20000,159126.6,SELL
2024-06-07,300462,8.012,10000,80073.49,SELL
2024-06-07,300462,8.0,20000,159903.14,SELL
2024-06-07,300462,7.99,20000,159703.23,SELL
2024-06-07,300462,7.974,40100,319575.12,SELL
2024-06-07,300462,7.9,32100,253436.47,SELL
2024-06-07,300462,7.8,10000,77952.78,SELL
2024-06-07,300462,7.7,17900,137746.5,SELL
2024-06-07,300462,7.702,20100,154725.27,SELL
2024-06-07,300462,7.62,2400,18273.86,SELL
2024-06-07,300462,7.5,15600,116929.13,SELL
2024-06-07,300462,7.536,12500,94145.96,SELL
2024-06-07,300462,7.55,10000,75454.29,SELL
2024-06-07,300462,7.53,8000,60203.53,SELL
2024-06-07,300462,7.53,32100,241566.66,OTHER
2024-06-06,300462,8.18,20000,163617.24,CANCEL
2024-06-06,300462,8.15,20000,163017.18,BUY
2024-06-06,300462,8.13,20000,162617.14,BUY
2024-06-06,300462,8.09,20000,161817.05,BUY
2024-06-06,300462,8.09,28000,226543.88,BUY
2024-06-06,300462,7.897,30800,243262.64,BUY
2024-06-06,300462,7.88,23100,182047.19,BUY
2024-06-06,300462,7.85,41200,323454.09,BUY
2024-06-06,300462,7.88,17300,136338.37,BUY
2024-06-06,300462,7.91,13000,102840.84,BUY
2024-06-06,300462,7.99,9600,76715.08,BUY
2024-06-06,300462,7.97,27800,221589.35,BUY
2023-09-07,002388,6.52,32500,211771.72,SELL
2023-09-07,002388,6.52,130400,849693.31,OTHER
2023-09-06,002388,6.454,32700,211064.24,CANCEL
2023-09-06,002388,6.46,26100,168623.77,BUY
2023-09-06,002388,6.486,104100,675315.17,BUY
2023-01-09,301131,51.118,4200,214456.55,SELL
2023-01-09,301131,50.707,2100,106365.74,SELL
2023-01-09,301131,50.98,2100,106938.09,OTHER
2023-01-06,301131,47.45,2100,99655.96,CANCEL
2023-01-06,301131,47.4,500,23705.0,BUY
2023-01-06,301131,47.46,2900,137650.52,BUY
2023-01-06,301131,47.54,2900,137882.54,BUY
2023-07-26,000010,2.94,62400,183250.53,SELL
2023-07-26,000010,2.92,49900,145544.8,SELL
2023-07-26,000010,2.9,99900,289385.52,SELL
2023-07-26,000010,2.88,66600,191593.17,SELL
2023-07-26,000010,2.88,33300,95796.58,OTHER
2023-07-25,000010,2.77,78000,215818.0,SELL
2023-07-24,000010,2.54,68900,175027.0,CANCEL
2023-07-24,000010,2.54,51700,131333.76,BUY
2023-07-24,000010,2.54,38800,98563.83,BUY
2023-07-24,000010,2.54,58200,147845.74,BUY
2023-07-24,000010,2.54,58300,148099.77,BUY
2023-07-24,000010,2.54,114200,290102.81,BUY
2023-08-28,688089,22.42,8703,195001.18,SELL
2023-08-28,688089,22.381,34813,778667.85,OTHER
2023-08-24,688089,20.1,8749,175877.75,CANCEL
2023-08-24,688089,20.156,6978,140668.34,BUY
2023-08-24,688089,20.15,5586,112572.53,BUY
2023-08-24,688089,20.15,1270,25595.76,BUY
2023-08-24,688089,20.15,4214,84923.13,BUY
2023-08-24,688089,20.2,3355,67779.81,BUY
2023-08-24,688089,20.2,6731,135983.88,BUY
2023-08-24,688089,20.388,6633,135252.27,BUY
2024-11-01,300133,8.3,91100,755672.19,SELL
2024-11-01,300133,8.28,20000,165499.74,SELL
2024-11-01,300133,8.25,72600,598587.37,SELL
2024-11-01,300133,8.19,54700,447721.73,SELL
2024-11-01,300133,7.95,51400,408382.61,SELL
2024-11-01,300133,7.97,42800,340909.45,SELL
2024-11-01,300133,8.0,53500,427740.89,SELL
2024-11-01,300133,7.95,32100,255040.47,SELL
2024-11-01,300133,8.01,21400,171310.2,SELL
2024-11-01,300133,8.02,17800,142669.57,SELL
2024-11-01,300133,7.91,89400,706725.89,OTHER
2024-10-31,300133,7.937,200000,1587507.31,CANCEL
2024-10-31,300133,7.967,200000,1593619.95,BUY
2024-10-31,300133,7.966,12500,99582.49,BUY
2024-10-31,300133,7.89,84300,665197.1,BUY
2024-10-31,300133,7.99,50000,399542.11,BUY
2024-09-02,300133,5.22,79400,414217.15,SELL
2024-09-02,300133,5.22,66100,344833.15,SELL
2024-09-02,300133,5.22,55100,287447.87,SELL
2024-09-02,300133,5.22,45900,239452.96,SELL
2024-09-02,300133,5.21,191600,997631.66,SELL
2024-09-02,300133,5.22,600,3125.44,SELL
2024-09-02,300133,5.19,37700,195544.55,OTHER
2024-08-30,300133,5.32,52700,280393.55,CANCEL
2024-08-30,300133,5.33,287400,1532003.46,BUY
2024-08-30,300133,5.33,34000,181239.1,BUY
2024-08-30,300133,5.36,102300,548385.79,BUY
2023-02-08,300895,43.35,3200,138564.62,SELL
2023-02-08,300895,47.394,2400,113618.59,SELL
2023-02-08,300895,47.59,1800,85566.05,SELL
2023-02-08,300895,47.734,1400,66753.15,SELL
2023-02-08,300895,47.064,4300,202150.31,OTHER
2023-02-07,300895,41.567,3200,133029.96,CANCEL
2023-02-07,300895,41.58,2400,99803.98,BUY
2023-02-07,300895,41.594,7500,311991.43,BUY
2023-06-16,002130,7.98,14500,115580.4,SELL
2023-06-16,002130,7.96,3600,28622.34,SELL
2023-06-16,002130,7.89,14900,117429.33,SELL
2023-06-16,002130,7.87,44700,351394.98,OTHER
2023-06-15,002130,8.169,77700,634814.17,CANCEL
2023-02-21,301231,25.263,10200,257398.38,SELL
2023-02-21,301231,25.28,10300,260092.37,OTHER
2023-02-17,301231,25.193,10200,257000.84,CANCEL
2023-02-17,301231,25.24,10300,260006.2,BUY
2023-07-28,300117,3.34,60800,202844.56,SELL
2023-07-28,300117,3.43,48700,166853.93,SELL
2023-07-28,300117,3.42,97400,332734.91,SELL
2023-07-28,300117,3.4,48700,165394.55,SELL
2023-07-28,300117,3.391,48700,164958.04,OTHER
2023-07-27,300117,3.49,60900,212566.5,CANCEL
2023-07-27,300117,3.49,48600,169634.35,BUY
2023-07-27,300117,3.49,38900,135777.29,BUY
2023-07-27,300117,3.49,1900,6636.0,BUY
2023-07-27,300117,3.5,30800,107812.94,BUY
2023-07-27,300117,3.5,24600,86110.33,BUY
2023-07-27,300117,3.5,49300,172570.71,BUY
2023-12-06,601007,8.82,4287,37787.07,SELL
2023-12-06,601007,8.8,130913,1151376.4,OTHER
2023-12-05,601007,9.1,135200,1230461.98,CANCEL
2023-12-01,603860,31.202,6800,212044.47,SELL
2023-12-01,603860,31.184,27400,853919.18,OTHER
2023-11-30,603860,32.415,6800,220447.45,CANCEL
2023-11-30,603860,32.4,11400,369402.62,BUY
2023-11-30,603860,32.45,16000,519259.91,BUY
2024-11-15,835640,32.701,13384,437319.79,SELL
2024-11-15,835640,32.38,10424,337255.72,SELL
2024-11-15,835640,32.35,8522,275463.38,SELL
2024-11-15,835640,32.35,7101,229531.27,SELL
2024-11-15,835640,32.66,29108,949897.23,SELL
2024-11-15,835640,32.58,1066,34702.14,SELL
2024-11-15,835640,32.58,889,28940.16,SELL
2024-11-15,835640,32.52,4446,144466.81,OTHER
2024-11-14,835640,34.07,12522,426756.8,CANCEL
2024-11-14,835640,34.189,12475,426638.36,BUY
2024-11-14,835640,34.303,13527,464158.78,BUY
2024-11-14,835640,34.48,13430,463209.94,BUY
2024-11-14,835640,34.33,11356,389972.33,BUY
2024-11-14,835640,33.52,11630,389958.45,BUY
2023-12-19,831087,11.41,5000,56970.98,SELL
2023-12-19,831087,11.391,17785,202311.93,SELL
2023-12-19,831087,11.35,11228,127261.29,SELL
2023-12-19,831087,11.35,2172,24618.05,SELL
2023-12-19,831087,11.346,10000,113299.85,SELL
2023-12-19,831087,11.34,9548,108124.36,SELL
2023-12-19,831087,11.34,6816,77186.4,SELL
2023-12-19,831087,11.3,30555,344793.28,SELL
2023-12-19,831087,11.3,822,9275.73,OTHER
2023-12-18,831087,11.37,8000,90834.01,SELL
2023-12-18,831087,11.56,5000,57719.94,SELL
2023-12-15,831087,10.5,2000,21018.6,CANCEL
2023-12-15,831087,10.64,45113,480416.39,BUY
2023-12-15,831087,10.805,53597,579634.07,BUY
2023-12-15,831087,10.7,11216,120117.41,BUY
2024-12-19,002419,6.24,99500,620504.13,SELL
2024-12-19,002419,6.1,83000,505993.41,SELL
2024-12-19,002419,6.08,69100,419873.64,SELL
2024-12-19,002419,6.07,57600,349420.32,SELL
2024-12-19,002419,6.07,48000,291183.61,SELL
2024-12-19,002419,6.07,40000,242653.01,SELL
2024-12-19,002419,6.05,33300,201343.03,SELL
2024-12-19,002419,6.05,80800,488543.98,SELL
2024-12-19,002419,6.03,83500,503200.16,SELL
2024-12-19,002419,6.01,2700,16213.89,OTHER
2024-12-18,002419,6.088,597500,3638113.42,CANCEL
2023-03-10,003013,18.142,24000,434924.31,OTHER
2023-03-09,003013,18.27,6000,109632.15,CANCEL
2023-03-09,003013,18.28,4500,82269.87,BUY
2023-03-09,003013,18.3,4000,73208.78,BUY
2023-03-09,003013,18.35,9500,174345.92,BUY
2023-02-06,300113,11.73,42100,493279.91,OTHER
2023-02-03,300113,11.682,42100,491879.02,CANCEL
2023-06-28,300597,9.251,15800,146003.23,SELL
2023-06-28,300597,9.25,11900,109951.67,SELL
2023-06-28,300597,9.271,8900,82423.59,SELL
2023-06-28,300597,9.27,6700,62039.39,SELL
2023-06-28,300597,9.3,3700,34370.59,SELL
2023-06-28,300597,9.31,5000,46497.85,SELL
2023-06-28,300597,9.31,2800,26036.93,SELL
2023-06-28,300597,9.32,8600,80062.23,OTHER
2023-06-27,300597,9.33,17400,162361.48,CANCEL
2023-06-27,300597,9.33,13000,121304.55,BUY
2023-06-27,300597,9.33,9800,91444.97,BUY
2023-06-27,300597,9.34,7300,68190.18,BUY
2023-06-27,300597,9.34,5500,51376.16,BUY
2023-06-27,300597,9.34,6300,58849.06,BUY
2023-06-27,300597,9.33,4100,38258.0,BUY
2024-12-13,300947,19.2,33600,644729.44,SELL
2024-12-13,300947,19.265,28000,539097.43,SELL
2024-12-13,300947,19.33,23300,450122.34,SELL
2024-12-13,300947,19.29,1000,19275.35,SELL
2024-12-13,300947,19.2,13500,259043.08,SELL
2024-12-13,300947,19.201,16900,324301.55,SELL
2024-12-13,300947,19.2,12700,243692.38,SELL
2024-12-13,300947,19.24,9900,190360.73,SELL
2024-12-13,300947,19.103,5200,99275.82,SELL
2024-12-13,300947,19.107,4300,82108.24,SELL
2024-12-13,300947,19.09,11000,209862.9,SELL
2024-12-13,300947,19.09,42500,810834.0,OTHER
2024-12-12,300947,19.472,33700,656269.16,CANCEL
2024-12-12,300947,19.485,28200,549527.91,BUY
2024-12-12,300947,19.476,23500,457743.24,BUY
2024-12-12,300947,19.45,29400,571889.27,BUY
2024-12-12,300947,19.498,44100,859946.63,BUY
2024-12-12,300947,19.965,43000,858571.48,BUY
2023-03-17,300058,8.4,17900,150191.6,SELL
2023-03-17,300058,8.4,13500,113272.99,SELL
2023-03-17,300058,8.62,10100,86964.49,SELL
2023-03-17,300058,8.65,15200,131332.74,SELL
2023-03-17,300058,8.52,7600,64679.48,SELL
2023-03-17,300058,8.46,7600,64223.98,OTHER
2023-03-16,300058,7.35,71900,528528.42,CANCEL
2023-03-23,300541,15.086,33000,497296.4,OTHER
2023-03-22,300541,14.673,8300,121800.61,CANCEL
2023-03-22,300541,14.66,24700,362146.45,BUY
2023-12-26,871970,8.3,5855,48529.19,SELL
2023-12-26,871970,7.32,5000,36549.3,SELL
2023-12-26,871970,7.3,5000,36449.44,SELL
2023-12-26,871970,7.02,30000,210308.31,SELL
2023-12-26,871970,6.913,120001,828441.06,OTHER
2023-12-25,871970,6.508,136143,886821.29,CANCEL
2023-12-25,871970,6.555,29713,194953.07,BUY
2024-08-16,430090,3.08,10000,30775.05,SELL
2024-08-16,430090,3.08,50000,153875.26,SELL
2024-08-16,430090,3.024,200000,604250.62,SELL
2024-08-16,430090,3.04,20000,60750.76,SELL
2024-08-16,430090,3.04,10000,30375.39,SELL
2024-08-16,430090,3.04,10000,30375.38,SELL
2024-08-16,430090,3.03,20000,60550.91,SELL
2024-08-16,430090,3.03,82000,248258.74,SELL
2024-08-16,430090,3.08,20000,61550.11,SELL
2024-08-16,430090,3.1,33050,102372.0,SELL
2024-08-16,430090,3.1,82626,255933.14,SELL
2024-08-16,430090,3.09,13771,42517.93,SELL
2024-08-16,430090,3.09,11476,35432.12,SELL
2024-08-16,430090,3.09,57380,177160.57,OTHER
2024-08-15,430090,3.07,73568,225923.78,CANCEL
2024-08-15,430090,3.08,23271,71696.9,BUY
2024-08-15,430090,3.08,10000,30809.53,BUY
2024-08-15,430090,3.115,304352,948405.13,BUY
2024-08-15,430090,3.13,83623,261821.13,BUY
2024-08-15,430090,3.116,10000,31167.17,BUY
2024-08-15,430090,3.11,10000,31109.64,BUY
2024-08-15,430090,3.13,115489,361592.62,BUY
2023-10-27,300280,37.009,31200,1153979.97,OTHER
2023-10-25,300280,34.064,31200,1062924.02,CANCEL
2024-02-08,833454,10.71,18047,193118.52,SELL
2024-02-08,833454,10.601,14437,152918.95,SELL
2024-02-08,833454,10.6,11550,122330.83,SELL
2024-02-08,833454,10.8,9240,99711.17,SELL
2024-02-08,833454,10.85,7392,80138.24,SELL
2024-02-08,833454,10.85,5913,64104.08,SELL
2024-02-08,833454,10.761,4731,50868.32,SELL
2024-02-08,833454,10.371,18925,196120.64,OTHER
2024-02-07,833454,12.81,17913,229536.67,CANCEL
2024-02-07,833454,12.82,14386,184485.69,BUY
2024-02-07,833454,12.81,11507,147450.35,BUY
2024-02-07,833454,12.7,9285,117956.06,BUY
2024-02-07,833454,12.699,7428,94355.85,BUY
2024-02-07,833454,12.57,6004,75493.67,BUY
2024-02-07,833454,12.63,4781,60402.75,BUY
2024-02-07,833454,12.7,3803,48313.07,BUY
2024-02-07,833454,12.6,7638,96268.63,BUY
2024-02-07,833454,12.6,7490,94403.25,BUY
2023-09-27,301041,28.46,35600,1012562.57,OTHER
2023-09-26,301041,27.988,7200,201538.24,CANCEL
2023-09-26,301041,28.295,14200,401833.35,BUY
2023-09-26,301041,28.342,14200,402502.42,BUY
2023-07-12,603009,7.77,35600,276299.42,SELL
2023-07-12,603009,7.76,26700,206957.82,SELL
2023-07-12,603009,7.77,20100,156000.5,SELL
